event_id,dataset_type,is_demo,latitude,longitude,acquisition_datetime,satellite,instrument,frp,brightness_temperature_k,firms_confidence,scan_km,track_km,day_night,nearest_facility_type,nearest_facility_distance_m,industrial_context_score,nearest_water_distance_m,dw_water,dw_trees,dw_grass,dw_flooded_vegetation,dw_crops,dw_shrub_scrub,dw_built,dw_bare,dw_snow_ice,dw_dominant_class,dw_confidence,detections_24h,detections_3d,detections_7d,active_days,persistence_duration_days,mean_frp,max_frp,target_class
demo_000297,synthetic_demo,True,23.487262,78.124277,2026-08-24T17:34:00,MODIS,MODIS,85.421,352.947,77.55,0.435,1.526,N,industrial,3021.07,0.0075,2196.03,0.152684,0.463274,0.120838,0.006566,0.101844,0.085698,0.015135,0.05396,0.0,trees,0.463274,1,1,5,4,4,67.018,104.913,Wildfire / Natural Fire
demo_000626,synthetic_demo,True,22.914042,86.014153,2026-08-13T05:40:00,MODIS,VIIRS,91.95,333.948,83.56,1.234,0.973,D,industrial,128.33,0.6256,751.2,0.013143,0.004528,0.036445,0.012659,0.013181,0.001642,0.57142,0.346975,7e-06,built,0.57142,79,197,444,378,378,71.438,91.95,Persistent Thermal Source
demo_000382,synthetic_demo,True,23.117512,77.490881,2026-07-23T22:50:00,VIIRS,VIIRS,102.793,334.777,81.55,1.687,1.692,D,water,1763.35,0.03,250.93,0.125461,0.362132,0.039114,0.027018,0.046283,0.34079,0.009413,0.048601,0.001189,trees,0.362132,1,6,7,9,9,101.234,128.935,Wildfire / Natural Fire
demo_000242,synthetic_demo,True,21.026473,78.245856,2026-06-13T13:05:00,MODIS,VIIRS,93.026,351.707,69.42,1.227,0.828,D,industrial,999.17,0.038,829.47,0.007591,0.596781,0.070547,0.000222,0.112088,0.05035,0.022271,0.133005,0.007146,trees,0.596781,1,4,8,7,7,90.776,121.622,Wildfire / Natural Fire
demo_000031,synthetic_demo,True,18.815223,70.073689,2026-01-03T00:38:00,MODIS,VIIRS,41.009,344.227,93.16,0.788,0.431,D,none,66.75,0.8687,493.02,0.107769,0.146516,0.091367,3.8e-05,0.001235,0.015307,0.599754,0.038013,0.0,built,0.599754,8,12,29,26,26,30.95,44.513,Industrial Fire
demo_000725,synthetic_demo,True,24.717537,87.261912,2026-03-15T10:55:00,VIIRS,MODIS,123.905,338.166,81.94,1.485,0.52,N,industrial,229.16,0.7922,2407.2,0.072747,0.170518,0.041288,0.037241,0.073311,0.0,0.564734,0.040099,6.3e-05,built,0.564734,118,400,814,594,594,97.201,173.398,Persistent Thermal Source
demo_000616,synthetic_demo,True,21.35444,88.697099,2026-05-03T10:17:00,MODIS,MODIS,85.771,336.977,93.44,0.412,1.606,D,warehouse,206.16,0.8996,1989.92,0.026389,0.001058,0.019818,0.0,1e-06,0.020042,0.796245,0.136448,0.0,built,0.796245,55,233,234,328,328,71.106,87.171,Persistent Thermal Source
demo_000376,synthetic_demo,True,21.478885,76.923176,2026-08-04T19:50:00,VIIRS,VIIRS,150.532,364.542,78.35,0.919,1.638,D,farm,2741.08,0.1437,1245.73,0.011147,0.758893,0.015672,0.001351,0.000374,0.042423,7.3e-05,0.170067,0.0,trees,0.758893,1,2,3,3,3,140.202,201.734,Wildfire / Natural Fire
demo_000607,synthetic_demo,True,22.946572,86.634838,2026-06-22T20:27:00,MODIS,VIIRS,62.423,334.809,96.21,0.998,0.608,D,industrial,130.91,0.735,425.36,0.065028,0.027712,0.024703,0.1036,0.14066,0.01053,0.47918,0.148586,0.0,built,0.47918,45,101,156,202,202,61.12,89.615,Persistent Thermal Source
demo_000995,synthetic_demo,True,25.924618,71.163651,2026-02-19T21:35:00,MODIS,MODIS,6.661,309.123,45.05,1.388,2.016,N,none,6944.04,0.2006,580.25,0.039841,0.387201,0.04495,0.020002,0.012953,0.227149,0.020029,0.246778,0.001096,trees,0.387201,1,2,2,2,2,6.953,8.602,Unknown / Other
demo_000099,synthetic_demo,True,19.136146,74.40355,2026-02-25T20:35:00,VIIRS,MODIS,91.299,328.433,92.07,1.592,0.583,D,none,139.66,0.6373,303.91,0.0038,0.013177,0.003624,0.000205,0.141545,0.087605,0.69768,0.052364,1e-06,built,0.69768,2,6,14,14,14,89.679,107.143,Industrial Fire
demo_000752,synthetic_demo,True,21.891452,84.60171,2026-02-14T23:14:00,VIIRS,VIIRS,83.324,330.003,80.92,0.867,0.923,D,forest,413.87,0.7553,108.85,0.069433,0.00787,0.279916,2e-06,0.002302,0.04116,0.36998,0.229338,0.0,built,0.36998,136,212,453,528,528,86.993,131.081,Persistent Thermal Source
demo_000285,synthetic_demo,True,23.887304,77.501498,2026-05-14T00:15:00,MODIS,MODIS,136.753,353.617,99.65,1.312,1.314,D,forest,548.62,0.0774,411.95,0.013408,0.307203,0.372229,0.010415,0.023602,0.12775,0.079359,0.066014,2e-05,grass,0.372229,1,1,1,1,1,125.052,164.389,Wildfire / Natural Fire
demo_000366,synthetic_demo,True,23.090156,77.129267,2026-08-07T23:25:00,MODIS,VIIRS,168.542,338.317,96.4,1.058,0.379,D,forest,4309.54,0.0949,434.83,0.010211,0.650707,0.103699,0.000415,0.003288,0.177422,0.028923,0.024969,0.000366,trees,0.650707,2,5,9,7,7,164.9,178.09,Wildfire / Natural Fire
demo_000852,synthetic_demo,True,25.416532,70.867754,2026-04-17T23:41:00,VIIRS,VIIRS,82.949,327.671,47.93,1.054,1.896,D,industrial,1597.05,0.0139,1717.3,0.065419,0.133347,0.109492,0.001874,0.02826,0.214555,0.075314,0.371738,1e-06,bare,0.371738,1,3,3,5,5,86.853,129.992,Unknown / Other
demo_000211,synthetic_demo,True,22.816655,81.354719,2026-03-26T02:58:00,VIIRS,VIIRS,57.847,323.199,98.97,1.704,0.575,D,water,2740.95,0.0917,171.57,0.020844,0.516533,0.015433,0.049407,0.070152,0.068637,0.054311,0.204684,0.0,trees,0.516533,1,4,7,10,10,54.271,75.289,Wildfire / Natural Fire
demo_000205,synthetic_demo,True,23.349281,78.739643,2026-03-19T10:20:00,MODIS,MODIS,79.922,345.306,67.8,0.444,1.172,D,industrial,1789.83,0.0728,276.34,0.036347,0.593012,0.082094,0.002266,0.009512,0.239814,0.029323,0.007632,0.0,trees,0.593012,1,3,5,5,5,82.777,127.818,Wildfire / Natural Fire
demo_000910,synthetic_demo,True,25.890361,69.816811,2026-04-15T00:38:00,MODIS,VIIRS,48.08,298.696,37.15,0.922,0.575,D,farm,7660.76,0.2169,1593.32,1.7e-05,0.085018,0.021246,0.039916,0.007647,0.212742,0.027805,0.605609,0.0,bare,0.605609,1,4,7,8,8,35.992,48.08,Unknown / Other
demo_000657,synthetic_demo,True,22.745343,84.645282,2026-03-20T05:01:00,MODIS,MODIS,62.063,346.785,81.03,1.636,1.093,D,warehouse,285.7,0.9244,748.7,0.047536,0.046749,0.005962,0.000917,0.017985,0.058451,0.542175,0.280225,0.0,built,0.542175,66,230,354,439,439,46.179,62.063,Persistent Thermal Source
demo_000749,synthetic_demo,True,24.435336,83.884634,2026-06-12T17:40:00,VIIRS,VIIRS,99.162,346.307,95.32,1.291,0.93,N,industrial,196.68,0.939,461.8,0.008138,0.011351,0.000169,0.000109,0.000245,0.064052,0.501679,0.414257,0.0,built,0.501679,16,56,119,90,90,83.898,145.932,Persistent Thermal Source
demo_000640,synthetic_demo,True,22.809131,87.375502,2026-05-03T16:50:00,VIIRS,VIIRS,81.961,334.71,85.0,1.526,1.415,D,farm,15.9,0.9309,1477.08,0.001823,0.034977,0.000393,0.062799,0.007045,0.005465,0.611224,0.276274,0.0,built,0.611224,146,152,360,428,428,58.931,84.816,Persistent Thermal Source
demo_000838,synthetic_demo,True,26.825519,72.145378,2026-08-22T11:14:00,VIIRS,MODIS,21.589,304.929,38.28,1.644,0.903,N,industrial,4649.95,0.1636,788.9,0.01245,0.363758,0.018945,0.132409,0.004445,0.088727,0.003534,0.375732,0.0,bare,0.375732,4,4,12,10,10,19.173,22.812,Unknown / Other
demo_000322,synthetic_demo,True,23.2551,73.788448,2026-08-10T11:09:00,VIIRS,MODIS,171.673,341.331,86.48,0.901,0.802,D,industrial,2735.09,0.1033,430.19,0.160844,0.51545,0.118506,0.010307,0.003314,0.119182,0.001853,0.070544,0.0,trees,0.51545,2,10,10,11,11,171.281,277.348,Wildfire / Natural Fire
demo_000625,synthetic_demo,True,23.82182,86.529612,2026-01-15T15:26:00,VIIRS,VIIRS,138.349,333.574,87.38,1.164,1.364,N,forest,67.76,0.7131,1465.72,0.110227,0.018008,0.000446,0.005885,0.000215,0.024113,0.730998,0.110108,0.0,built,0.730998,119,289,578,644,644,123.051,201.058,Persistent Thermal Source
demo_000740,synthetic_demo,True,22.382929,86.112546,2026-02-15T02:13:00,MODIS,MODIS,88.275,342.097,96.68,0.491,1.943,D,farm,206.54,0.7949,3392.01,0.027175,0.005683,0.081827,0.0,0.050255,0.027866,0.701533,0.10381,0.001851,built,0.701533,50,118,252,302,302,77.641,92.214,Persistent Thermal Source
demo_000046,synthetic_demo,True,17.110621,71.426906,2026-04-03T05:27:00,MODIS,VIIRS,116.091,333.633,83.38,1.3,2.107,D,water,381.52,0.5833,523.81,0.04467,0.124285,0.172629,0.007258,0.008645,0.012907,0.518263,0.102704,0.008638,built,0.518263,1,4,6,5,5,105.061,149.813,Industrial Fire
demo_000547,synthetic_demo,True,29.938592,74.032565,2026-04-15T05:22:00,VIIRS,VIIRS,39.092,324.88,81.0,0.957,1.401,D,warehouse,1669.86,0.2125,1491.86,0.10642,0.094443,0.196575,0.021781,0.367861,0.006303,0.027626,0.177899,0.001093,crops,0.367861,1,1,2,2,2,29.732,51.195,Agricultural Fire
demo_000686,synthetic_demo,True,21.154296,84.4937,2026-03-11T03:13:00,MODIS,VIIRS,142.318,335.119,80.01,1.742,0.43,D,none,105.81,0.6309,1059.66,0.0923,0.023338,0.000868,2.8e-05,1e-06,0.010003,0.771104,0.102357,0.0,built,0.771104,163,320,916,719,719,115.017,179.904,Persistent Thermal Source
demo_000769,synthetic_demo,True,23.430172,88.120084,2026-06-30T21:36:00,MODIS,VIIRS,69.173,335.147,82.78,0.941,1.319,N,farm,133.65,0.8168,300.25,0.001023,0.044728,0.088943,7.9e-05,0.008968,0.007597,0.669398,0.159454,0.019809,built,0.669398,70,297,465,435,435,66.687,112.002,Persistent Thermal Source
demo_000738,synthetic_demo,True,23.026672,86.671815,2026-08-17T01:24:00,MODIS,VIIRS,66.425,331.902,96.84,0.648,1.345,N,forest,240.63,0.8178,1429.57,0.00167,0.400883,0.002332,0.00804,0.005705,0.031789,0.403467,0.146034,7.9e-05,built,0.403467,23,84,127,132,132,58.945,74.946,Persistent Thermal Source
demo_000631,synthetic_demo,True,24.165491,86.087827,2026-02-11T11:22:00,MODIS,VIIRS,57.757,340.649,94.25,0.383,0.736,N,forest,229.87,0.9627,477.57,0.015182,0.040851,0.056081,0.016464,0.08053,0.048927,0.698541,0.043424,0.0,built,0.698541,219,266,488,706,706,59.948,105.886,Persistent Thermal Source
demo_000313,synthetic_demo,True,21.306075,79.905238,2026-06-22T01:32:00,VIIRS,VIIRS,253.726,325.703,84.36,0.769,1.311,D,forest,1450.59,0.115,1275.25,0.022426,0.798391,0.030874,0.021262,0.019752,0.070484,1.4e-05,0.024947,0.011851,trees,0.798391,1,7,8,9,9,219.471,291.037,Wildfire / Natural Fire
demo_000098,synthetic_demo,True,19.693213,70.810375,2026-08-14T16:57:00,VIIRS,MODIS,94.118,332.146,80.87,0.739,2.129,D,industrial,138.07,0.9452,155.0,0.035692,0.034944,0.192638,0.069121,0.013136,0.000106,0.639012,0.015351,0.0,built,0.639012,3,4,7,10,10,87.158,141.572,Industrial Fire
demo_000813,synthetic_demo,True,25.888933,72.290502,2026-06-06T22:05:00,MODIS,VIIRS,64.031,327.156,38.44,1.682,2.196,D,farm,778.14,0.02,1260.23,0.033343,0.193192,0.043592,0.005321,0.074572,0.102226,0.010696,0.536179,0.000879,bare,0.536179,2,4,10,13,13,61.544,73.627,Unknown / Other
demo_000842,synthetic_demo,True,25.853657,75.069994,2026-02-27T17:20:00,VIIRS,MODIS,10.854,328.878,58.17,0.403,1.922,D,farm,4043.36,0.1374,806.23,0.094585,0.045876,0.101877,0.015763,0.032177,0.291406,0.102859,0.315453,5e-06,bare,0.315453,2,8,16,13,13,8.337,11.71,Unknown / Other
demo_000913,synthetic_demo,True,26.280057,72.007931,2026-08-06T21:37:00,VIIRS,VIIRS,27.639,311.14,52.94,0.463,0.811,D,forest,4847.54,0.1754,1949.89,0.059271,0.14839,0.133915,0.004331,0.032204,0.153286,0.043675,0.424928,0.0,bare,0.424928,2,4,11,8,8,25.759,35.906,Unknown / Other
demo_000711,synthetic_demo,True,22.424922,88.905047,2026-05-09T22:30:00,VIIRS,MODIS,88.608,337.781,82.86,0.691,0.734,N,farm,128.44,0.5569,528.87,0.004776,0.005655,0.000299,0.000117,0.016196,0.127285,0.682894,0.162777,0.0,built,0.682894,33,42,78,103,103,91.96,121.69,Persistent Thermal Source
demo_000723,synthetic_demo,True,22.680973,85.557579,2026-06-26T06:29:00,MODIS,MODIS,85.116,346.037,92.13,1.242,1.733,D,forest,349.44,0.979,507.47,0.08461,0.000802,0.00267,2.3e-05,0.000166,0.118764,0.585759,0.170884,0.036322,built,0.585759,88,231,490,636,636,67.71,85.116,Persistent Thermal Source
demo_000425,synthetic_demo,True,30.049883,73.763843,2026-05-19T23:05:00,VIIRS,MODIS,22.074,334.859,80.14,0.743,1.054,D,warehouse,984.59,0.2407,696.0,0.073041,0.112068,0.095974,0.012297,0.316698,0.108292,0.035234,0.246395,1e-06,crops,0.316698,1,3,3,4,4,20.105,24.671,Agricultural Fire
demo_000333,synthetic_demo,True,21.015325,77.10398,2026-03-21T04:39:00,VIIRS,MODIS,208.911,362.708,86.58,1.614,1.252,D,industrial,3265.42,0.1484,1104.38,0.08556,0.605929,0.074272,5.9e-05,0.002109,0.194538,0.01684,0.020694,0.0,trees,0.605929,1,3,5,5,5,179.164,238.067,Wildfire / Natural Fire
demo_000776,synthetic_demo,True,20.951253,84.987481,2026-07-25T15:05:00,VIIRS,VIIRS,75.593,338.44,99.94,1.692,1.929,D,forest,311.57,0.6522,712.83,0.042716,0.012315,0.055337,0.009979,0.010926,0.00178,0.542534,0.322484,0.001929,built,,78,199,208,258,258,61.153,88.907,Persistent Thermal Source
demo_000156,synthetic_demo,True,20.130654,72.779854,2026-05-11T04:06:00,VIIRS,MODIS,75.765,336.489,75.65,1.391,1.623,N,warehouse,31.67,0.7899,729.83,0.026763,0.000146,0.00789,0.024447,5.9e-05,0.120425,0.677313,0.142957,0.0,built,0.677313,1,1,2,2,2,56.601,84.601,Industrial Fire
demo_000124,synthetic_demo,True,19.947266,73.779008,2026-06-01T17:04:00,VIIRS,VIIRS,110.744,337.724,84.1,1.66,1.051,N,forest,496.7,0.965,659.0,0.254318,0.018899,0.026988,7e-05,0.251062,5e-06,0.260046,0.172706,0.015907,built,0.260046,12,13,27,26,26,96.964,110.744,Industrial Fire
demo_000909,synthetic_demo,True,24.224745,71.737352,2026-03-15T20:54:00,VIIRS,VIIRS,47.142,313.01,69.73,0.814,1.213,N,forest,3199.06,0.2274,1704.74,0.088366,0.140529,0.081792,0.065625,0.001881,0.126221,0.025109,0.470478,0.0,bare,0.470478,1,3,5,8,8,40.443,47.142,Unknown / Other
demo_000527,synthetic_demo,True,30.55527,75.699521,2026-01-03T10:30:00,VIIRS,MODIS,99.186,326.732,71.01,1.224,1.448,D,warehouse,971.12,0.1916,608.11,0.111448,0.024973,0.064252,0.00182,0.484147,0.017253,0.140777,0.154447,0.000884,crops,0.484147,1,4,4,4,4,75.649,99.186,Agricultural Fire
demo_000521,synthetic_demo,True,30.308588,74.140575,2026-06-07T14:01:00,VIIRS,MODIS,37.588,317.624,62.44,1.743,0.418,D,industrial,1565.64,0.3179,1130.98,0.125895,0.001465,0.101206,0.024941,0.438796,0.190128,0.012472,0.105097,0.0,crops,0.438796,1,1,2,2,2,27.193,37.588,Agricultural Fire
demo_000316,synthetic_demo,True,23.084936,79.121126,2026-08-15T07:26:00,VIIRS,MODIS,143.044,335.012,74.29,1.398,0.693,D,none,2032.71,0.0882,916.08,0.015469,0.61393,0.067839,0.000281,0.060743,0.094028,0.026172,0.05322,0.068318,trees,0.61393,1,1,1,1,1,101.951,143.044,Wildfire / Natural Fire
demo_000892,synthetic_demo,True,26.45346,68.683645,2026-06-09T05:56:00,MODIS,VIIRS,12.213,324.111,47.92,1.328,0.701,D,forest,972.6,0.1174,2010.31,0.075331,0.133888,0.060925,0.01824,0.120215,0.121333,0.122063,0.348005,0.0,bare,0.348005,1,1,1,2,2,12.547,18.585,Unknown / Other
demo_000641,synthetic_demo,True,21.910736,87.672406,2026-07-16T18:40:00,VIIRS,MODIS,76.251,337.164,97.65,1.528,0.908,D,industrial,263.27,0.8067,777.1,0.089435,0.003397,0.003054,0.000907,0.012015,0.011441,0.545089,0.334662,0.0,built,0.545089,72,255,294,425,425,78.938,131.167,Persistent Thermal Source
demo_000967,synthetic_demo,True,28.625506,71.809128,2026-04-08T12:04:00,MODIS,VIIRS,51.434,313.279,75.89,1.486,1.059,D,industrial,3796.71,0.161,,0.134023,0.063371,0.038694,0.003045,0.189049,0.038887,0.017898,0.515023,1.1e-05,bare,0.515023,6,12,19,14,14,50.318,76.148,Unknown / Other
demo_000890,synthetic_demo,True,27.322893,71.914132,2026-03-24T14:07:00,VIIRS,VIIRS,46.614,327.978,41.38,1.074,2.129,D,water,1418.53,0.133,860.12,0.099995,0.085808,0.120599,0.09329,0.003821,0.199752,0.034993,0.361742,0.0,bare,0.361742,1,1,1,1,1,33.001,46.614,Unknown / Other
demo_000431,synthetic_demo,True,31.922697,75.639125,2026-03-11T15:36:00,MODIS,MODIS,40.29,313.183,86.06,1.456,1.995,D,industrial,609.91,0.0608,444.91,0.14743,0.001057,0.236836,0.014197,0.463018,0.021421,0.018523,0.097517,1e-06,crops,0.463018,1,2,2,2,2,36.776,63.414,Agricultural Fire
demo_000463,synthetic_demo,True,33.288369,75.982218,2026-04-07T05:37:00,MODIS,VIIRS,27.846,318.455,74.92,1.046,0.848,D,none,676.77,0.0999,1560.53,0.145507,0.065433,0.094329,0.001396,0.342605,0.153555,0.109136,0.087467,0.000571,crops,0.342605,1,1,3,3,3,22.471,28.873,Agricultural Fire
demo_000338,synthetic_demo,True,21.907648,76.571334,2026-06-03T13:37:00,VIIRS,MODIS,108.949,336.511,99.76,0.372,1.81,D,forest,4695.61,0.0256,907.36,0.00359,0.689497,0.031298,0.012864,3.3e-05,0.112494,0.038233,0.066984,0.045007,trees,0.689497,1,1,1,1,1,108.5,116.765,Wildfire / Natural Fire
demo_000843,synthetic_demo,True,24.494974,72.997438,2026-03-08T03:59:00,VIIRS,MODIS,13.95,326.001,55.73,1.313,1.68,D,none,1583.15,0.0305,9.33,0.027827,0.094957,0.312443,8e-06,0.063194,0.11261,0.031253,0.357709,0.0,bare,0.357709,2,6,13,11,11,14.17,21.775,Unknown / Other
demo_000543,synthetic_demo,True,31.672786,76.81851,2026-05-31T23:02:00,MODIS,VIIRS,21.374,315.372,82.82,0.476,0.579,D,industrial,1574.16,0.333,39.09,0.104953,0.040423,0.02611,0.02191,0.586079,0.093956,0.02324,0.100775,0.002553,crops,0.586079,1,1,3,2,2,17.152,21.374,Agricultural Fire
demo_000784,synthetic_demo,True,22.523058,85.034384,2026-06-20T00:24:00,MODIS,MODIS,55.141,333.866,95.76,1.621,1.206,N,farm,137.8,0.7824,558.14,0.15075,0.008945,0.049606,0.000591,0.006173,0.06866,0.682246,0.0329,0.000128,built,0.682246,68,82,162,232,232,47.915,58.897,Persistent Thermal Source
demo_000700,synthetic_demo,True,23.951393,87.188658,2026-02-15T09:00:00,VIIRS,MODIS,80.766,346.426,84.04,1.207,1.096,D,warehouse,118.12,0.8244,841.9,0.063097,0.010057,0.10148,0.014826,0.000111,7e-06,0.737187,0.073235,0.0,built,0.737187,94,530,828,711,711,73.56,105.638,Persistent Thermal Source
demo_000908,synthetic_demo,True,27.650207,74.952221,2026-01-12T19:21:00,VIIRS,MODIS,23.13,314.584,67.69,0.97,1.75,N,farm,1551.46,0.0097,1573.6,0.000364,0.047097,0.07517,0.003338,0.016141,0.140566,0.015945,0.701378,0.0,bare,0.701378,1,6,11,10,10,19.624,24.654,Unknown / Other
demo_000936,synthetic_demo,True,25.717909,71.929833,2026-08-16T19:14:00,MODIS,MODIS,10.185,322.283,51.7,1.442,1.06,D,forest,5149.39,0.0526,310.82,0.230126,0.096746,0.018398,4e-06,0.018141,0.092519,0.194009,0.350058,0.0,bare,0.350058,1,1,1,1,1,8.418,14.962,Unknown / Other
demo_000834,synthetic_demo,True,25.780515,69.233887,2026-03-27T05:26:00,VIIRS,MODIS,5.041,326.386,77.29,0.983,0.692,N,farm,7659.98,0.2286,1440.65,0.031569,0.075863,0.011777,0.010723,0.013047,0.189828,0.326412,0.340781,0.0,bare,0.340781,1,2,4,4,4,3.791,6.575,Unknown / Other
demo_000532,synthetic_demo,True,34.003794,74.842471,2026-03-15T02:13:00,MODIS,VIIRS,29.489,318.594,93.85,1.146,2.005,D,water,189.67,0.2392,679.97,0.010286,0.004774,0.172909,0.024931,0.604532,0.082658,0.080389,0.019521,0.0,crops,0.604532,1,1,2,3,3,28.504,45.629,Agricultural Fire
demo_000381,synthetic_demo,True,23.045026,79.40754,2026-01-09T00:41:00,MODIS,VIIRS,117.823,339.973,72.39,0.649,0.552,D,forest,2207.82,0.0049,2627.08,0.09689,0.642379,0.027256,0.000356,0.000517,0.198355,0.009625,0.024622,0.0,trees,0.642379,1,2,2,3,3,109.671,147.708,Wildfire / Natural Fire
demo_000315,synthetic_demo,True,22.192141,76.090127,2026-05-04T00:19:00,VIIRS,MODIS,289.551,337.741,67.99,1.615,0.856,D,none,2594.62,0.0691,1060.83,0.000485,0.475664,0.08215,0.03827,0.005668,0.392792,0.000183,0.004788,0.0,trees,0.475664,1,4,4,5,5,233.528,290.257,Wildfire / Natural Fire
demo_000283,synthetic_demo,True,22.943311,78.075513,2026-03-15T11:03:00,MODIS,VIIRS,135.96,332.228,97.27,1.295,2.074,D,farm,8347.3,0.052,451.29,0.168657,0.402421,0.159598,0.01113,0.009308,0.195992,0.000192,0.052533,0.00017,trees,0.402421,5,5,10,11,11,134.065,210.538,Wildfire / Natural Fire
demo_000753,synthetic_demo,True,23.577902,84.626807,2026-08-17T15:05:00,MODIS,VIIRS,88.153,337.631,89.76,0.702,0.526,D,none,270.21,0.5839,1320.72,0.011978,0.022609,0.071375,4.4e-05,0.002149,0.003255,0.820369,0.068219,0.0,built,0.820369,50,278,512,397,397,64.727,97.464,Persistent Thermal Source
demo_000480,synthetic_demo,True,29.201656,76.405209,2026-01-27T10:43:00,MODIS,MODIS,42.188,323.765,84.87,1.787,1.127,D,farm,785.21,0.1182,250.71,0.272374,0.021564,0.034577,0.059023,0.480315,0.029677,0.002354,0.100116,0.0,crops,0.480315,1,1,1,1,1,29.928,42.188,Agricultural Fire
demo_000140,synthetic_demo,True,19.260975,73.851596,2026-03-13T13:15:00,VIIRS,VIIRS,43.9,351.803,97.53,1.506,1.447,N,water,196.41,0.7046,217.35,0.019701,0.016914,0.009758,0.068287,0.198334,0.001508,0.636546,0.048953,0.0,built,0.636546,3,4,8,12,12,33.227,48.904,Industrial Fire
demo_000181,synthetic_demo,True,18.761806,73.423854,2026-08-23T21:34:00,VIIRS,MODIS,82.031,345.357,73.68,0.961,0.666,D,water,199.51,0.5647,369.13,0.005028,0.056497,0.035383,0.006609,0.110892,0.01227,0.654955,0.11828,8.6e-05,built,0.654955,2,6,9,11,11,68.226,88.687,Industrial Fire
demo_000821,synthetic_demo,True,25.357102,70.106824,2026-02-19T04:31:00,MODIS,MODIS,39.723,311.826,54.34,1.115,1.208,D,industrial,1248.15,0.2004,187.21,0.12127,0.059125,0.009666,0.093087,0.023777,0.198927,0.037005,0.457143,0.0,bare,0.457143,1,1,2,2,2,38.084,50.248,Unknown / Other
demo_000452,synthetic_demo,True,29.84456,75.340937,2026-05-08T02:08:00,VIIRS,MODIS,49.926,328.639,72.78,0.638,0.798,N,industrial,343.46,0.3163,441.45,0.006109,0.220257,0.097496,0.001213,0.333698,0.038529,0.054007,0.245968,0.002723,crops,0.333698,1,2,3,4,4,51.861,90.674,Agricultural Fire
demo_000574,synthetic_demo,True,29.551584,75.328881,2026-08-23T16:40:00,VIIRS,MODIS,28.06,335.684,67.81,0.741,1.258,D,warehouse,767.57,0.173,283.57,0.002548,0.049603,0.209266,0.020292,0.613175,0.03493,0.058889,0.011298,0.0,crops,0.613175,1,1,3,2,2,24.878,44.625,Agricultural Fire
demo_000709,synthetic_demo,True,21.95721,85.599992,2026-03-21T09:37:00,MODIS,VIIRS,128.205,333.64,85.86,1.754,1.036,N,none,188.25,0.7107,1132.69,0.04997,0.010189,0.116931,0.000774,0.068953,0.011683,0.714778,0.026722,0.0,built,0.714778,71,71,221,163,163,134.494,220.64,Persistent Thermal Source
demo_000744,synthetic_demo,True,22.224673,87.072715,2026-01-02T04:55:00,VIIRS,VIIRS,76.861,343.815,80.2,0.848,1.179,D,warehouse,400.96,0.7521,633.25,0.009067,0.032183,0.011065,0.006302,0.006783,0.060867,0.601974,0.262094,0.009666,built,0.601974,97,494,571,638,638,68.272,111.884,Persistent Thermal Source
demo_000889,synthetic_demo,True,24.912838,69.262573,2026-02-12T12:03:00,MODIS,VIIRS,19.834,311.141,73.36,1.681,0.546,N,water,3494.95,0.1781,330.07,0.034691,0.050894,0.12583,7.9e-05,0.072089,0.197022,0.070387,0.443067,0.005942,bare,0.443067,2,4,11,8,8,15.01,23.912,Unknown / Other
demo_000847,synthetic_demo,True,25.382928,71.030651,2026-04-08T18:28:00,MODIS,VIIRS,11.982,325.35,71.49,1.77,2.1,D,farm,1255.74,0.1084,1572.8,0.007861,0.102473,0.014499,0.04277,0.080196,0.170871,0.00837,0.572876,8.4e-05,bare,0.572876,1,3,5,6,6,11.738,19.409,Unknown / Other
demo_000882,synthetic_demo,True,25.867406,68.742311,2026-02-03T23:59:00,MODIS,MODIS,19.841,328.235,52.82,0.424,1.501,D,industrial,4546.59,0.0882,677.68,0.008877,0.17872,0.066044,0.021434,0.064619,0.221803,0.048156,0.390346,0.0,bare,0.390346,3,3,4,6,6,19.762,31.113,Unknown / Other
